POS_ID,SALE_DATE,BRANCH,SKU,VOLUME,PRICE
POS_04253,2024-12-01,Tokyo-Central,4K-Camera,6.0,2359.3189098792345
POS_04254,2024-08-12,Tokyo-Central,Controller-Pro,,2278.4197086147474
POS_04255,2024-12-16,Tokyo-Central,Controller-Pro,8.0,393.23657607110283
POS_04256,2024-09-13,NYC-East,Signal-Booster,8.0,124.94569095058557
POS_04257,2024-08-27,Tokyo-Central,4K-Camera,2.0,2246.2058037275574
POS_04258,2024-07-01,Berlin-West,4K-Camera,9.0,2993.107869627448
POS_04259,2024-07-25,Paris-South,Landing-Gear,5.0,2087.9464076904223
POS_04260,2024-07-12,London-HQ,Controller-Pro,2.0,676.7400155516498
POS_04261,2024-08-06,Berlin-West,Controller-Pro,6.0,2635.6672683404336
POS_04262,2024-11-24,Paris-South,4K-Camera,6.0,1304.012549984066
POS_04263,2024-11-27,Paris-South,Landing-Gear,3.0,1628.8543991539725
POS_04264,2024-07-29,NYC-East,Falcon-Drone,5.0,1724.9290599096987
POS_04265,2024-12-26,Berlin-West,Landing-Gear,7.0,2904.199988693425
POS_04266,2024-08-09,Tokyo-Central,Signal-Booster,9.0,1123.3958910230178
POS_04267,2024-09-08,Berlin-West,Landing-Gear,8.0,1572.7179936850728
POS_04268,2024-10-29,NYC-East,4K-Camera,6.0,229.15777293327517
POS_04269,2024-11-13,Paris-South,Lithium-Cell,1.0,2897.495659381076
POS_04270,2024-10-13,Paris-South,Controller-Pro,8.0,845.4536372845516
POS_04271,2024-12-07,Paris-South,4K-Camera,8.0,748.8481755935048
POS_04272,2024-07-25,London-HQ,4K-Camera,7.0,777.8872241314224
POS_04273,2024-11-07,Berlin-West,Landing-Gear,3.0,683.9414922847407
POS_04274,2024-08-02,NYC-East,Falcon-Drone,8.0,1020.6089193614002
POS_04275,2024-10-24,Tokyo-Central,Lithium-Cell,8.0,311.47236662284024
POS_04276,2024-10-01,London-HQ,Falcon-Drone,3.0,2766.9589442805977
POS_04277,2024-09-19,Tokyo-Central,Landing-Gear,6.0,338.12408639221525
POS_04278,2024-10-20,Berlin-West,Lithium-Cell,1.0,1475.574063994391
POS_04279,2024-10-31,Paris-South,Landing-Gear,7.0,1156.7862534653511
POS_04280,2024-11-25,Tokyo-Central,Falcon-Drone,3.0,84.38982109030746
POS_04281,2024-11-26,Paris-South,Controller-Pro,4.0,945.7515570254648
POS_04282,2024-08-05,Paris-South,Controller-Pro,9.0,2618.1927085001826
POS_04283,2024-11-14,Paris-South,4K-Camera,7.0,1894.7460134879022
POS_04284,2024-12-26,Tokyo-Central,Lithium-Cell,1.0,1849.3711446923435
POS_04285,2024-09-06,NYC-East,Controller-Pro,8.0,-99.40525681005383
POS_04286,2024-07-06,Paris-South,Lithium-Cell,4.0,2911.5655685554257
POS_04287,2024-11-20,Paris-South,4K-Camera,2.0,1484.3472412016645
POS_04288,2024-12-24,Paris-South,Falcon-Drone,2.0,947.6960878372788
POS_04289,2024-08-01,NYC-East,Controller-Pro,4.0,1050.0885175316448
POS_04290,2024-10-27,NYC-East,Lithium-Cell,5.0,436.21351841807314
POS_04291,2024-12-05,Paris-South,Falcon-Drone,6.0,2925.5084062568076
POS_04292,2024-07-27,Paris-South,Signal-Booster,4.0,-10.202967548182784
POS_04293,2024-09-21,Tokyo-Central,Falcon-Drone,,1951.494389854945
POS_04294,2024-08-13,Tokyo-Central,Landing-Gear,1.0,21.436934349744377
POS_04295,2024-12-20,Berlin-West,Lithium-Cell,1.0,1773.9620047893686
POS_04296,2024-11-24,London-HQ,Landing-Gear,1.0,423.19425777615584
POS_04297,2024-10-05,London-HQ,Falcon-Drone,7.0,1475.3850577897385
POS_04298,2024-09-13,London-HQ,Controller-Pro,1.0,316.9162609585062
POS_04299,2024-11-10,Tokyo-Central,Landing-Gear,6.0,-0.03545479392231243
POS_04300,2024-11-25,London-HQ,Controller-Pro,6.0,1959.0216074375676
POS_04301,2024-07-18,Berlin-West,Lithium-Cell,3.0,1809.313116537368
POS_04302,2024-11-01,Berlin-West,Controller-Pro,7.0,736.3111189792836
POS_04303,2024-09-09,Tokyo-Central,Controller-Pro,9.0,940.587877356935
POS_04304,2024-12-18,London-HQ,Landing-Gear,3.0,759.6357658099461
POS_04305,2024-07-02,Tokyo-Central,Landing-Gear,7.0,2632.505808428326
POS_04306,2024-08-19,Berlin-West,Landing-Gear,8.0,263.4195240839874
POS_04307,2024-10-08,Paris-South,Controller-Pro,4.0,666.9835272409214
POS_04308,2024-12-02,Berlin-West,4K-Camera,5.0,2245.324170637027
POS_04309,2024-11-14,Berlin-West,Controller-Pro,8.0,2217.8731988201494
POS_04310,2024-10-25,London-HQ,Landing-Gear,2.0,687.7522867289285
POS_04311,2024-11-30,London-HQ,Lithium-Cell,9.0,1540.7144190911042
POS_04312,2024-11-22,NYC-East,Landing-Gear,5.0,1840.6551178962281
POS_04313,2024-10-03,NYC-East,Signal-Booster,7.0,2155.5970237217057
POS_04314,2024-12-19,Tokyo-Central,Falcon-Drone,8.0,1038.1641796796766
POS_04315,2024-10-22,Berlin-West,Lithium-Cell,4.0,2821.3355711861327
POS_04316,2024-07-06,NYC-East,Signal-Booster,5.0,1198.2272089891064
POS_04317,2024-08-28,Berlin-West,Controller-Pro,1.0,119.4396759881306
POS_04318,2024-09-05,Berlin-West,Controller-Pro,9.0,118.5980104175465
POS_04319,2024-08-19,NYC-East,Falcon-Drone,1.0,951.292357857925
POS_04320,2024-10-12,Berlin-West,Controller-Pro,5.0,979.8701510558003
POS_04321,2024-10-30,Berlin-West,4K-Camera,4.0,2156.855045414676
POS_04322,2024-12-11,Berlin-West,Falcon-Drone,8.0,2213.261060293311
POS_04323,2024-07-11,NYC-East,Landing-Gear,,2666.350859459777
POS_04324,2024-07-14,Paris-South,Lithium-Cell,5.0,1727.9652199307297
POS_04325,2024-10-29,Berlin-West,Controller-Pro,2.0,2711.8310400979676
POS_04326,2024-11-18,NYC-East,4K-Camera,9.0,2122.8837016014236
POS_04327,2024-07-23,Paris-South,Falcon-Drone,7.0,1523.9244504300098
POS_04328,2024-07-14,Tokyo-Central,Falcon-Drone,9.0,2610.368191731383
POS_04329,2024-08-27,NYC-East,Falcon-Drone,1.0,680.3852179121632
POS_04330,2024-08-09,Paris-South,Lithium-Cell,4.0,1034.733205973079
POS_04331,2024-11-16,London-HQ,Falcon-Drone,4.0,484.7602471518105
POS_04332,2024-07-05,Berlin-West,Landing-Gear,2.0,2665.9180129308925
POS_04333,2024-11-28,Tokyo-Central,Signal-Booster,3.0,2792.0705874773553
POS_04334,2024-09-25,NYC-East,Controller-Pro,8.0,1610.2923971554435
POS_04335,2024-11-17,Berlin-West,Landing-Gear,1.0,1019.4319722816724
POS_04336,2024-11-03,Paris-South,Landing-Gear,2.0,1089.5901707036458
POS_04337,2024-10-30,Tokyo-Central,Controller-Pro,,2526.5403153628067
POS_04338,2024-12-15,Paris-South,Lithium-Cell,3.0,1852.5384851138115
POS_04339,2024-08-22,Paris-South,Landing-Gear,3.0,-48.899528650379885
POS_04340,2024-08-23,Tokyo-Central,Landing-Gear,7.0,2369.2202543490594
POS_04341,2024-09-02,Tokyo-Central,Lithium-Cell,2.0,1672.8502838166755
POS_04342,2024-12-02,NYC-East,Signal-Booster,7.0,243.5132202341128
POS_04343,2024-08-24,NYC-East,Signal-Booster,6.0,2761.77117015722
POS_04344,2024-12-07,Tokyo-Central,Controller-Pro,6.0,1573.4423988614449
POS_04345,2024-09-10,London-HQ,Signal-Booster,6.0,1988.0624576708728
POS_04346,2024-08-09,Paris-South,4K-Camera,4.0,1858.7845631301252
POS_04347,2024-09-09,Tokyo-Central,Controller-Pro,,2488.116088257886
POS_04348,2024-07-07,Berlin-West,Controller-Pro,1.0,2155.740058502074
POS_04349,2024-07-13,Berlin-West,Landing-Gear,7.0,2849.617191409319
POS_04350,2024-11-21,Berlin-West,4K-Camera,4.0,1504.1122568770816
POS_04351,2024-07-16,London-HQ,Signal-Booster,6.0,1867.4467258374962
POS_04352,2024-08-24,NYC-East,Controller-Pro,7.0,2866.924577927161
POS_04353,2024-09-30,Tokyo-Central,Landing-Gear,7.0,1222.7988996540173
POS_04354,2024-12-18,Paris-South,Controller-Pro,4.0,2206.0226752002154
POS_04355,2024-10-31,Tokyo-Central,4K-Camera,6.0,1713.2111386619285
POS_04356,2024-07-05,Paris-South,Controller-Pro,7.0,38.42750002419271
POS_04357,2024-10-01,Berlin-West,Landing-Gear,6.0,1093.652261342088
POS_04358,2024-08-28,Tokyo-Central,Lithium-Cell,7.0,392.7220466301866
POS_04359,2024-12-23,London-HQ,Controller-Pro,7.0,2067.4539032219786
POS_04360,2024-11-12,Tokyo-Central,Signal-Booster,1.0,880.9882168438619
POS_04361,2024-09-20,Paris-South,Signal-Booster,1.0,2595.068939297104
POS_04362,2024-08-05,London-HQ,Controller-Pro,8.0,310.62625713084367
POS_04363,2024-07-27,Berlin-West,Controller-Pro,5.0,1966.879226118504
POS_04364,2024-09-29,London-HQ,Falcon-Drone,5.0,2697.535813392088
POS_04365,2024-11-26,Tokyo-Central,Lithium-Cell,1.0,516.5224018669276
POS_04366,2024-11-29,Paris-South,Lithium-Cell,3.0,267.7743995619525
POS_04367,2024-11-04,Paris-South,4K-Camera,7.0,702.3490921553483
POS_04368,2024-10-31,Tokyo-Central,Landing-Gear,1.0,2405.8203782792666
POS_04369,2024-12-10,Tokyo-Central,Falcon-Drone,4.0,819.8572086625009
POS_04370,2024-10-22,Paris-South,Controller-Pro,5.0,177.83333418609698
POS_04371,2024-10-01,London-HQ,Controller-Pro,6.0,397.2457180176511
POS_04372,2024-11-13,NYC-East,Signal-Booster,7.0,1509.2717210723558
POS_04373,2024-11-26,Tokyo-Central,Landing-Gear,,1009.5159192041615
POS_04374,2024-07-21,Paris-South,Lithium-Cell,8.0,954.7156325216272
POS_04375,2024-09-20,London-HQ,Lithium-Cell,,2142.9776979193
POS_04376,2024-09-17,London-HQ,4K-Camera,8.0,1342.0767837415751
POS_04377,2024-12-04,Paris-South,Signal-Booster,4.0,503.2008610040024
POS_04378,2024-07-19,Berlin-West,Controller-Pro,3.0,1164.866161404039
POS_04379,2024-11-10,Paris-South,4K-Camera,5.0,2806.4046867850348
POS_04380,2024-09-19,NYC-East,Lithium-Cell,7.0,93.79881783279879
POS_04381,2024-08-08,Berlin-West,Lithium-Cell,7.0,2314.9417230298086
POS_04382,2024-08-29,London-HQ,Lithium-Cell,6.0,342.0002664732116
POS_04383,2024-10-31,Paris-South,Landing-Gear,7.0,1136.9970876052346
POS_04384,2024-12-03,Berlin-West,Landing-Gear,9.0,1704.027414760462
POS_04385,2024-08-16,London-HQ,Landing-Gear,8.0,52.12996860175366
POS_04386,2024-07-03,Tokyo-Central,4K-Camera,2.0,2124.576080963653
POS_04387,2024-09-18,Berlin-West,Signal-Booster,1.0,163.1731040744246
POS_04388,2024-11-20,NYC-East,Landing-Gear,9.0,499.73518941029977
POS_04389,2024-07-21,Berlin-West,Lithium-Cell,1.0,240.36254185630798
POS_04390,2024-07-11,NYC-East,Controller-Pro,5.0,431.4063009682808
POS_04391,2024-09-29,NYC-East,Signal-Booster,9.0,2284.291947668412
POS_04392,2024-07-31,NYC-East,Controller-Pro,2.0,2912.4670171637645
POS_04393,2024-09-04,NYC-East,Lithium-Cell,2.0,2379.429056478916
POS_04394,2024-09-19,Berlin-West,Landing-Gear,6.0,442.3015722669186
POS_04395,2024-11-07,Berlin-West,4K-Camera,2.0,2318.7406253174267
POS_04396,2024-11-02,Paris-South,Falcon-Drone,7.0,233.8778598195625
POS_04397,2024-09-24,Paris-South,Landing-Gear,5.0,1677.2863800855762
POS_04398,2024-11-14,Paris-South,Landing-Gear,8.0,116.33274520847414
POS_04399,2024-08-22,Tokyo-Central,Landing-Gear,3.0,1969.497700672478
POS_04400,2024-07-15,Tokyo-Central,Landing-Gear,6.0,2361.41801560139
POS_04401,2024-09-19,Paris-South,Landing-Gear,8.0,245.03692091586146
POS_04402,2024-11-07,London-HQ,Signal-Booster,4.0,1121.0236124358626
POS_04403,2024-09-10,NYC-East,Controller-Pro,2.0,2546.9226193238987
POS_04404,2024-11-21,Paris-South,Controller-Pro,5.0,2799.467863749651
POS_04405,2024-08-26,London-HQ,Signal-Booster,3.0,2272.64854697435
POS_04406,2024-09-30,Paris-South,Lithium-Cell,8.0,211.73441804724166
POS_04407,2024-12-08,NYC-East,Landing-Gear,9.0,2695.6757723320934
POS_04408,2024-11-13,London-HQ,Signal-Booster,2.0,921.3998101487136
POS_04409,2024-08-18,Paris-South,4K-Camera,8.0,1226.6158470179848
POS_04410,2024-09-11,NYC-East,Controller-Pro,1.0,1423.047374566254
POS_04411,2024-09-23,London-HQ,Falcon-Drone,3.0,67.40680432908053
POS_04412,2024-12-19,Paris-South,Signal-Booster,4.0,253.65560507397504
POS_04413,2024-10-23,Berlin-West,Lithium-Cell,6.0,2287.5007157973614
POS_04414,2024-09-28,NYC-East,Landing-Gear,3.0,1000.2549045133437
POS_04415,2024-10-20,Tokyo-Central,Falcon-Drone,2.0,1160.212603937295
POS_04416,2024-10-26,Paris-South,Signal-Booster,1.0,399.35881296716343
POS_04417,2024-12-20,NYC-East,Controller-Pro,4.0,288.97810740824707
POS_04418,2024-07-23,Paris-South,Landing-Gear,7.0,2760.353175364985
POS_04419,2024-10-05,NYC-East,Controller-Pro,6.0,1875.7224545264617
POS_04420,2024-07-06,London-HQ,Lithium-Cell,3.0,2529.1582088634077
POS_04421,2024-07-04,Berlin-West,4K-Camera,8.0,807.3046434054222
POS_04422,2024-12-02,Paris-South,Lithium-Cell,4.0,2416.116458030525
POS_04423,2024-12-05,Berlin-West,Lithium-Cell,6.0,1555.4432322170696
POS_04424,2024-11-25,NYC-East,Lithium-Cell,5.0,1300.0644292757095
POS_04425,2024-10-21,Berlin-West,4K-Camera,7.0,1340.0366325039954
POS_04426,2024-09-07,NYC-East,Controller-Pro,8.0,1267.6993983749326
POS_04427,2024-11-20,Paris-South,Falcon-Drone,5.0,2786.091700986374
POS_04428,2024-08-10,London-HQ,Falcon-Drone,3.0,855.863986188555
POS_04429,2024-10-07,Berlin-West,Landing-Gear,5.0,939.9860801775312
POS_04430,2024-12-24,Tokyo-Central,Controller-Pro,1.0,1530.7195797262098
POS_04431,2024-09-29,London-HQ,Falcon-Drone,7.0,2462.080459312834
POS_04432,2024-07-22,Berlin-West,4K-Camera,1.0,1834.3937991124149
POS_04433,2024-11-01,Tokyo-Central,4K-Camera,,1311.6286011115237
POS_04434,2024-07-16,NYC-East,Signal-Booster,1.0,802.6967633456304
POS_04435,2024-12-18,Tokyo-Central,Signal-Booster,2.0,1208.6304640912726
POS_04436,2024-10-13,Tokyo-Central,Landing-Gear,6.0,1704.0405277285902
POS_04437,2024-12-08,NYC-East,Controller-Pro,8.0,2448.749825107537
POS_04438,2024-12-14,London-HQ,Controller-Pro,9.0,-64.75513638356024
POS_04439,2024-08-21,NYC-East,4K-Camera,4.0,1288.984687492932
POS_04440,2024-10-17,NYC-East,Signal-Booster,4.0,1909.8874576627302
POS_04441,2024-11-06,Paris-South,4K-Camera,6.0,1731.1970133915436
POS_04442,2024-11-30,London-HQ,Signal-Booster,7.0,2700.792590598253
POS_04443,2024-07-10,Paris-South,Landing-Gear,6.0,1910.1833441644515
POS_04444,2024-12-07,Tokyo-Central,Falcon-Drone,4.0,2785.654891755558
POS_04445,2024-08-16,Berlin-West,Signal-Booster,8.0,752.1634276741662
POS_04446,2024-09-23,London-HQ,Controller-Pro,3.0,1311.6205656982254
POS_04447,2024-07-11,NYC-East,Signal-Booster,6.0,2845.0965292242586
POS_04448,2024-10-22,Paris-South,Controller-Pro,4.0,2007.6279202239807
POS_04449,2024-10-03,London-HQ,Falcon-Drone,3.0,814.7774950965128
POS_04450,2024-07-06,London-HQ,Signal-Booster,4.0,1646.600192773534
POS_04451,2024-12-18,London-HQ,Lithium-Cell,7.0,259.75044052148326
POS_04452,2024-07-13,NYC-East,Lithium-Cell,2.0,628.8547398881769
POS_04453,2024-10-24,Berlin-West,Signal-Booster,,2005.413810275763
POS_04454,2024-09-04,Paris-South,Landing-Gear,2.0,465.2879743978027
POS_04455,2024-10-29,London-HQ,Landing-Gear,,2820.894391009634
POS_04456,2024-07-29,NYC-East,Landing-Gear,6.0,872.3022571285496
POS_04457,2024-08-17,Paris-South,4K-Camera,2.0,1398.9840469255014
POS_04458,2024-08-05,Tokyo-Central,Landing-Gear,7.0,1130.3783893343693
POS_04459,2024-08-16,Tokyo-Central,Landing-Gear,4.0,74.11069574871837
POS_04460,2024-07-01,NYC-East,Landing-Gear,6.0,2233.4800430324535
POS_04461,2024-11-25,Tokyo-Central,Lithium-Cell,2.0,2767.0798805042814
POS_04462,2024-08-05,Berlin-West,Falcon-Drone,3.0,250.90593971311927
POS_04463,2024-08-22,Tokyo-Central,Falcon-Drone,3.0,1308.8954401797491
POS_04464,2024-12-21,London-HQ,Controller-Pro,6.0,1506.3534474186256
POS_04465,2024-09-05,London-HQ,Falcon-Drone,7.0,2020.472523093743
POS_04466,2024-11-06,Paris-South,Lithium-Cell,6.0,1591.515215059589
POS_04467,2024-10-24,NYC-East,Lithium-Cell,6.0,2886.849713521639
POS_04468,2024-08-20,Berlin-West,Lithium-Cell,3.0,1378.0358640944562
POS_04469,2024-07-09,Tokyo-Central,4K-Camera,9.0,2948.9433467324043
POS_04470,2024-11-03,Paris-South,Signal-Booster,,2251.337224166681
POS_04471,2024-07-04,London-HQ,Lithium-Cell,4.0,1172.7725037794469
POS_04472,2024-08-28,Berlin-West,Signal-Booster,7.0,2306.7957121226736
POS_04473,2024-12-15,Paris-South,Lithium-Cell,6.0,2428.170143692144
POS_04474,2024-10-25,London-HQ,Lithium-Cell,1.0,1057.9164869727895
POS_04475,2024-12-06,Tokyo-Central,4K-Camera,3.0,933.8387209764808
POS_04476,2024-08-09,Tokyo-Central,Signal-Booster,9.0,2517.190663730266
POS_04477,2024-08-16,London-HQ,Falcon-Drone,8.0,485.9388408592282
POS_04478,2024-10-15,Berlin-West,4K-Camera,9.0,2984.792853767
POS_04479,2024-12-24,NYC-East,Controller-Pro,2.0,-40.523854781945076
POS_04480,2024-07-16,Tokyo-Central,Falcon-Drone,7.0,798.6329312146142
POS_04481,2024-08-22,Tokyo-Central,Controller-Pro,4.0,107.5163710181209
POS_04482,2024-10-10,Paris-South,Falcon-Drone,6.0,1475.3686432015356
POS_04483,2024-10-06,NYC-East,4K-Camera,1.0,2920.4169966322092
POS_04484,2024-11-29,London-HQ,Controller-Pro,1.0,992.4593007824744
POS_04485,2024-08-23,NYC-East,Lithium-Cell,8.0,132.71652449251516
POS_04486,2024-09-07,London-HQ,4K-Camera,5.0,1763.0029944570094
POS_04487,2024-08-28,Paris-South,Signal-Booster,8.0,1053.6824674900117
POS_04488,2024-11-14,NYC-East,Lithium-Cell,4.0,2587.817327302597
POS_04489,2024-07-20,Paris-South,Controller-Pro,1.0,135.8787947951371
POS_04490,2024-08-23,Paris-South,Falcon-Drone,5.0,1489.7776029220418
POS_04491,2024-10-08,NYC-East,Signal-Booster,8.0,2489.352603606844
POS_04492,2024-11-04,London-HQ,Falcon-Drone,9.0,1915.9618551004166
POS_04493,2024-07-08,Berlin-West,Lithium-Cell,3.0,2235.0798713643653
POS_04494,2024-12-17,NYC-East,Controller-Pro,7.0,1706.2767828764859
POS_04495,2024-11-27,Tokyo-Central,Controller-Pro,5.0,2385.0007453348676
POS_04496,2024-11-27,NYC-East,Lithium-Cell,5.0,2601.2937571929397
POS_04497,2024-10-15,Tokyo-Central,Lithium-Cell,9.0,563.9834663769508
POS_04498,2024-08-19,London-HQ,Lithium-Cell,4.0,2841.451037057267
POS_04499,2024-09-05,Paris-South,Signal-Booster,4.0,2741.570965383014
POS_04500,2024-11-15,Paris-South,Landing-Gear,7.0,2566.7428946572127
POS_04501,2024-09-27,Tokyo-Central,4K-Camera,6.0,750.2224686466366
POS_04502,2024-11-24,Berlin-West,Falcon-Drone,8.0,2848.6678115237064
POS_04503,2024-11-02,Berlin-West,Signal-Booster,2.0,1750.7458048560075
POS_04504,2024-07-08,Berlin-West,Signal-Booster,5.0,881.9214901569042
POS_04505,2024-09-04,Tokyo-Central,Signal-Booster,3.0,2484.695168013918
POS_04506,2024-08-05,Tokyo-Central,Controller-Pro,6.0,1061.929679957635
POS_04507,2024-10-13,London-HQ,Signal-Booster,5.0,2634.036953415827
POS_04508,2024-11-25,Tokyo-Central,4K-Camera,6.0,2365.8900711314786
POS_04509,2024-07-23,Tokyo-Central,4K-Camera,8.0,675.4904513224601
POS_04510,2024-11-11,NYC-East,Controller-Pro,3.0,1677.7598237581428
POS_04511,2024-11-19,NYC-East,Controller-Pro,5.0,268.9553250134392
POS_04512,2024-08-21,Tokyo-Central,Signal-Booster,1.0,584.1597272126949
POS_04513,2024-10-23,Paris-South,Lithium-Cell,9.0,2992.10130233435
POS_04514,2024-10-24,Berlin-West,4K-Camera,4.0,123.42729871947287
POS_04515,2024-11-07,London-HQ,Signal-Booster,8.0,2273.116707982849
POS_04516,2024-07-07,London-HQ,Falcon-Drone,7.0,1937.6750367330458
POS_04517,2024-10-19,NYC-East,Signal-Booster,8.0,748.2022595298864
POS_04518,2024-08-26,Tokyo-Central,Lithium-Cell,8.0,2046.7080820329493
POS_04519,2024-08-08,Berlin-West,Lithium-Cell,6.0,930.8419361962574
POS_04520,2024-11-21,Tokyo-Central,Signal-Booster,2.0,1288.5724753986592
POS_04521,2024-11-28,Paris-South,Falcon-Drone,8.0,2342.1185402105793
POS_04522,2024-09-07,Berlin-West,Signal-Booster,1.0,2540.504767996584
POS_04523,2024-10-25,Berlin-West,Falcon-Drone,1.0,591.8901696734799
POS_04524,2024-08-24,Tokyo-Central,Lithium-Cell,7.0,940.2915076998688
POS_04525,2024-11-08,Paris-South,Signal-Booster,2.0,2803.1566448774433
POS_04526,2024-11-11,London-HQ,4K-Camera,2.0,883.0725685095617
POS_04527,2024-10-25,Tokyo-Central,Controller-Pro,4.0,673.8886428670263
POS_04528,2024-07-16,Paris-South,Controller-Pro,9.0,2547.6837269855955
POS_04529,2024-08-09,Tokyo-Central,Controller-Pro,7.0,2538.558144301866
POS_04530,2024-10-23,Paris-South,Controller-Pro,7.0,-39.51699140763512
POS_04531,2024-09-30,Paris-South,Controller-Pro,1.0,500.746034720417
POS_04532,2024-07-07,Berlin-West,Signal-Booster,6.0,951.0814745827718
POS_04533,2024-08-01,Paris-South,Lithium-Cell,5.0,1327.852821513341
POS_04534,2024-12-14,Tokyo-Central,Landing-Gear,8.0,157.8615723957633
POS_04535,2024-08-10,London-HQ,Falcon-Drone,3.0,2195.5452642950067
POS_04536,2024-07-13,Berlin-West,Landing-Gear,6.0,1231.870439999164
POS_04537,2024-07-07,Berlin-West,Lithium-Cell,2.0,1606.3167350587657
POS_04538,2024-07-10,London-HQ,Controller-Pro,1.0,-85.60083450434198
POS_04539,2024-07-01,NYC-East,Signal-Booster,1.0,2724.7785488872564
POS_04540,2024-10-18,NYC-East,Lithium-Cell,1.0,2405.0999536056647
POS_04541,2024-10-27,Berlin-West,4K-Camera,4.0,2104.1425003219915
POS_04542,2024-07-02,Paris-South,Signal-Booster,8.0,1390.0202821294615
POS_04543,2024-08-10,Tokyo-Central,4K-Camera,3.0,1465.5159843100425
POS_04544,2024-09-09,Berlin-West,Landing-Gear,,370.99783577736275
POS_04545,2024-07-06,Berlin-West,Signal-Booster,2.0,139.581943811368
POS_04546,2024-09-19,NYC-East,Signal-Booster,1.0,2426.4405076431954
POS_04547,2024-08-30,Berlin-West,Lithium-Cell,,2543.4527308595975
POS_04548,2024-12-10,London-HQ,Lithium-Cell,4.0,1103.9754183512068
POS_04549,2024-07-05,London-HQ,Controller-Pro,9.0,191.3730467959884
POS_04550,2024-12-08,Tokyo-Central,Signal-Booster,1.0,2466.453625832278
POS_04551,2024-07-27,NYC-East,Landing-Gear,4.0,2656.6640637274368
POS_04552,2024-09-18,Berlin-West,Landing-Gear,6.0,2821.7193816617983
POS_04553,2024-08-20,London-HQ,Falcon-Drone,1.0,1981.6296204687046
POS_04554,2024-12-21,Tokyo-Central,4K-Camera,7.0,1117.2086335676931
POS_04555,2024-08-02,Tokyo-Central,4K-Camera,6.0,1709.204757696107
POS_04556,2024-09-26,Berlin-West,Landing-Gear,3.0,953.3904197291697
POS_04557,2024-11-23,Tokyo-Central,Lithium-Cell,5.0,2838.0331499775752
POS_04558,2024-09-15,NYC-East,4K-Camera,3.0,327.1047014602412
POS_04559,2024-08-16,Paris-South,4K-Camera,3.0,2431.635214593785
POS_04560,2024-07-15,Berlin-West,Falcon-Drone,3.0,868.5553366282464
POS_04561,2024-11-29,London-HQ,Signal-Booster,8.0,1660.0594387271465
POS_04562,2024-09-18,Berlin-West,Signal-Booster,4.0,1121.3710535639893
POS_04563,2024-09-20,Berlin-West,Signal-Booster,6.0,2343.1417926474
POS_04564,2024-08-18,Berlin-West,Lithium-Cell,6.0,2254.6488001873586
POS_04565,2024-10-08,NYC-East,4K-Camera,,788.5576703430146
POS_04566,2024-09-06,Paris-South,Falcon-Drone,5.0,1734.8641153425656
POS_04567,2024-09-12,Paris-South,4K-Camera,8.0,1273.9353961215463
POS_04568,2024-09-22,London-HQ,Signal-Booster,5.0,811.3145606641575
