LOG_ID,EVENT_TIME,LOCATION,ITEM,UNITS,PRICE_PER_UNIT
CSV_04332,2023-07-24,Tokyo-04,Keyboard,8,783.6569853719946
CSV_04333,2023-09-26,Tokyo-04,Keyboard,3,1813.1538449674135
CSV_04334,2023-07-13,NYC-02,Monitor,5,936.9673431599335
CSV_04335,2023-08-23,Paris-05,Monitor,9,1817.6807922961634
CSV_04336,2023-11-16,Berlin-03,Phone,6,-465.2012408317195
CSV_04337,2023-08-06,Paris-05,TV,2,1826.3821102759375
CSV_04338,2023-11-16,Tokyo-04,Monitor,2,832.9536178380501
CSV_04339,2023-08-08,Tokyo-04,TV,5,938.4927338938753
CSV_04340,2023-10-12,Paris-05,TV,6,1885.0669999767224
CSV_04341,2023-11-03,NYC-02,TV,1,-335.6489939011152
CSV_04342,2023-11-24,Tokyo-04,Mouse,5,1233.4259956836413
CSV_04343,2023-08-22,Tokyo-04,Laptop,3,885.9850716161848
CSV_04344,2023-11-10,Paris-05,Laptop,7,-184.9845703026469
CSV_04345,2023-07-27,Tokyo-04,Keyboard,8,1202.5318850800666
CSV_04346,2023-08-03,London-01,Keyboard,9,1995.895032572837
CSV_04347,2023-12-10,Paris-05,Keyboard,6,454.6671181540595
CSV_04348,2023-10-21,NYC-02,Laptop,6,657.7581612024403
CSV_04349,2023-11-05,NYC-02,Keyboard,8,-269.15061740910335
CSV_04350,2023-11-11,Berlin-03,Monitor,2,291.9812552500524
CSV_04351,2023-08-27,London-01,Keyboard,6,1501.2087932379918
CSV_04352,2023-07-22,Paris-05,Keyboard,1,-398.2005515711513
CSV_04353,2023-07-30,Tokyo-04,Laptop,3,897.210627834023
CSV_04354,2023-08-08,NYC-02,Monitor,5,1766.9791193410078
CSV_04355,2023-12-27,Tokyo-04,Phone,1,1330.6698427758388
CSV_04356,2023-09-22,NYC-02,Phone,1,858.916935737926
CSV_04357,2023-12-07,London-01,Phone,7,229.35450653693533
CSV_04358,2023-09-07,London-01,Cables,4,1960.9405286663746
CSV_04359,2023-09-21,Paris-05,Laptop,7,412.22779021273766
CSV_04360,2023-07-02,Berlin-03,Cables,6,-211.151858822277
CSV_04361,2023-07-11,Berlin-03,Cables,2,152.69334039311593
CSV_04362,2023-09-18,Tokyo-04,Laptop,6,-130.99763695147522
CSV_04363,2023-07-12,NYC-02,Cables,3,-144.91301859186717
CSV_04364,2023-10-25,Tokyo-04,Keyboard,4,101.90230133388695
CSV_04365,2023-07-31,Tokyo-04,Laptop,2,1783.1069549199678
CSV_04366,2023-12-02,Paris-05,Laptop,1,443.3941864085008
CSV_04367,2023-11-07,Berlin-03,Laptop,1,740.5061251034917
CSV_04368,2023-10-19,London-01,Laptop,7,1169.292629104627
CSV_04369,2023-08-07,Paris-05,Keyboard,5,982.0063967247524
CSV_04370,2023-07-20,NYC-02,Monitor,4,1241.8749602336732
CSV_04371,2023-08-01,Tokyo-04,Laptop,3,123.42112435674699
CSV_04372,2023-09-22,NYC-02,Keyboard,4,-68.88617879438743
CSV_04373,2023-11-24,London-01,TV,5,-409.3511780076343
CSV_04374,2023-08-07,NYC-02,Mouse,2,1036.1078585218665
CSV_04375,2023-12-15,Paris-05,Cables,7,-200.60446722381067
CSV_04376,2023-08-17,Berlin-03,Keyboard,2,-496.8190957630126
CSV_04377,2023-10-09,NYC-02,Keyboard,1,1701.6305771337752
CSV_04378,2023-07-27,Tokyo-04,Laptop,3,295.31608063710485
CSV_04379,2023-11-07,NYC-02,Cables,7,476.8361856123537
CSV_04380,2023-08-02,Berlin-03,Laptop,8,-5.2682705927499
CSV_04381,2023-11-04,Tokyo-04,Mouse,QTY_ERR,-437.3854787788482
CSV_04382,2023-10-06,NYC-02,Cables,5,4.50182201103172
CSV_04383,2023-10-25,London-01,Monitor,9,-287.11846410271176
CSV_04384,2023-07-19,NYC-02,Monitor,6,471.38824159179603
CSV_04385,2023-10-17,NYC-02,Mouse,5,-387.7662911895017
CSV_04386,2023-11-19,Paris-05,Cables,6,669.1465250683023
CSV_04387,2023-09-25,Berlin-03,Keyboard,3,553.5242170303859
CSV_04388,2023-09-17,Berlin-03,Monitor,1,472.385725426739
CSV_04389,2023-09-18,London-01,Monitor,3,1356.5199225119638
CSV_04390,2023-08-25,London-01,Cables,6,972.4105396143493
CSV_04391,2023-07-22,NYC-02,Keyboard,2,1606.8826299204093
CSV_04392,2023-11-01,NYC-02,Cables,1,1708.771780620667
CSV_04393,2023-08-08,Tokyo-04,TV,8,828.6671348987024
CSV_04394,2023-07-19,Paris-05,Cables,3,629.4837028045354
CSV_04395,2023-07-19,Berlin-03,Phone,9,-230.10455936152732
CSV_04396,2023-08-14,Berlin-03,Mouse,9,685.5138054326505
CSV_04397,2023-08-11,Berlin-03,Cables,6,1120.2508425707738
CSV_04398,2023-09-04,Tokyo-04,TV,2,1665.4410038517167
CSV_04399,2023-07-09,Tokyo-04,Cables,8,1992.8271648863338
CSV_04400,2023-08-15,Paris-05,Keyboard,9,308.3229960239091
CSV_04401,2023-08-20,Paris-05,Phone,3,434.2727612660775
CSV_04402,2023-11-15,Tokyo-04,Cables,4,-362.8382518597291
CSV_04403,2023-09-11,Berlin-03,Mouse,6,1864.0110633460158
CSV_04404,2023-09-15,Berlin-03,Laptop,1,442.20208634947426
CSV_04405,2023-12-09,Berlin-03,Keyboard,4,-479.7738923775725
CSV_04406,2023-11-29,Berlin-03,Mouse,1,1832.5419354815922
CSV_04407,2023-08-02,Tokyo-04,Phone,2,1968.6249461097782
CSV_04408,2023-08-11,Berlin-03,TV,4,-125.28782798907469
CSV_04409,2023-08-16,London-01,Cables,3,1559.5705716496464
CSV_04410,2023-09-06,Paris-05,Laptop,1,1047.8551577459164
CSV_04411,2023-08-21,Tokyo-04,Cables,5,-375.8048274373328
CSV_04412,2023-09-08,Tokyo-04,Cables,4,-385.1654823605378
CSV_04413,2023-12-06,London-01,Cables,4,1209.361229082137
CSV_04414,2023-09-24,Berlin-03,TV,2,315.8103974276729
CSV_04415,2023-09-01,London-01,Mouse,2,-311.3073027879741
CSV_04416,2023-08-09,NYC-02,TV,2,1629.8571505469667
CSV_04417,2023-10-11,London-01,Phone,9,319.8644824076323
CSV_04418,2023-08-17,Tokyo-04,Monitor,8,122.4524595267145
CSV_04419,2023-11-21,NYC-02,Phone,3,-430.35917150626335
CSV_04420,2023-09-15,London-01,Monitor,5,263.0377601859542
CSV_04421,2023-08-10,Berlin-03,TV,3,401.5047839483781
CSV_04422,2023-07-08,Paris-05,Keyboard,7,1463.8639146561502
CSV_04423,2023-10-05,Berlin-03,Laptop,6,-58.75383244617268
CSV_04424,2023-07-05,NYC-02,Mouse,8,593.1808711082488
CSV_04425,2023-09-20,Berlin-03,Mouse,4,-103.02299606209777
CSV_04426,2023-10-31,London-01,Monitor,4,645.4737357813551
CSV_04427,2023-10-26,Tokyo-04,Phone,8,1115.0638034373712
CSV_04428,2023-12-10,NYC-02,TV,6,329.02253526723734
CSV_04429,2023-12-01,NYC-02,TV,QTY_ERR,1640.0662923681602
CSV_04430,2023-12-26,NYC-02,Keyboard,4,1608.8456131871712
CSV_04431,2023-11-01,Tokyo-04,Cables,4,348.34040315838934
CSV_04432,2023-09-03,NYC-02,Mouse,5,303.58284749380925
CSV_04433,2023-07-07,Paris-05,Cables,1,1637.3014378774428
CSV_04434,2023-08-14,London-01,Mouse,2,1199.4754503313477
CSV_04435,2023-12-05,NYC-02,Monitor,4,233.62949822923656
CSV_04436,2023-10-18,Berlin-03,Monitor,8,597.8360688059424
CSV_04437,2023-10-14,London-01,Monitor,3,1055.9885184507277
CSV_04438,2023-08-22,Paris-05,Keyboard,1,1674.825396198647
CSV_04439,2023-11-13,Tokyo-04,Laptop,1,486.04780203350424
CSV_04440,2023-12-27,NYC-02,Keyboard,2,-380.9194783041221
CSV_04441,2023-10-14,London-01,Monitor,5,227.54129628385044
CSV_04442,2023-07-17,London-01,Monitor,7,-219.7902068505171
CSV_04443,2023-09-21,London-01,Keyboard,1,-125.93879935750823
CSV_04444,2023-08-31,Berlin-03,TV,6,1953.2452616055275
CSV_04445,2023-11-19,London-01,Monitor,7,1425.9953661332172
CSV_04446,2023-09-01,Paris-05,Cables,3,1998.2441710729581
CSV_04447,2023-08-20,London-01,Cables,2,1627.3002422613595
CSV_04448,2023-07-01,London-01,Mouse,7,1491.385798818787
CSV_04449,2023-07-04,Berlin-03,Cables,5,129.9559789879131
CSV_04450,2023-11-15,Paris-05,Mouse,5,1383.3032189219432
CSV_04451,2023-09-13,NYC-02,TV,2,174.32012695464675
CSV_04452,2023-08-23,NYC-02,Phone,8,222.58607772922392
CSV_04453,2023-07-29,London-01,Phone,5,191.19975889005923
CSV_04454,2023-07-05,Berlin-03,Cables,1,1149.9594178138952
CSV_04455,2023-07-02,NYC-02,Keyboard,3,274.1929503403089
CSV_04456,2023-09-09,Paris-05,Laptop,8,926.2770807735417
CSV_04457,2023-09-28,London-01,Phone,8,656.1276887391191
CSV_04458,2023-08-27,Tokyo-04,Mouse,3,1535.6638025882878
CSV_04459,2023-12-27,Tokyo-04,Keyboard,9,-96.55566578972332
CSV_04460,2023-07-19,Tokyo-04,Keyboard,6,892.3218982649707
CSV_04461,2023-12-09,London-01,Phone,5,1383.3798661477874
CSV_04462,2023-10-05,Tokyo-04,Cables,2,1005.2299313640569
CSV_04463,2023-10-09,Paris-05,Phone,5,-324.0662175428223
CSV_04464,2023-12-14,London-01,Cables,1,901.2744045529719
CSV_04465,2023-08-21,London-01,Phone,6,-162.45128819578218
CSV_04466,2023-11-08,Berlin-03,Phone,3,440.0196028248115
CSV_04467,2023-09-03,Berlin-03,Monitor,5,614.6439864437934
CSV_04468,2023-11-07,London-01,Phone,3,-37.24181811123481
CSV_04469,2023-08-18,Tokyo-04,Mouse,2,680.8045193096361
CSV_04470,2023-12-27,Tokyo-04,Keyboard,2,1713.3523771186701
CSV_04471,2023-08-18,Berlin-03,TV,1,1291.1634434899113
CSV_04472,2023-11-09,Paris-05,Cables,8,300.54221834645523
CSV_04473,2023-12-22,NYC-02,TV,7,-275.912676109372
CSV_04474,2023-10-08,London-01,TV,QTY_ERR,-245.32433226101446
CSV_04475,2023-12-15,Berlin-03,Mouse,1,816.1277902265792
CSV_04476,2023-09-02,Tokyo-04,Keyboard,2,1732.449514820843
CSV_04477,2023-12-16,Paris-05,Monitor,8,1996.028153089453
CSV_04478,2023-12-27,NYC-02,Mouse,8,1382.093969004307
CSV_04479,2023-09-06,NYC-02,Phone,8,-82.66275318266804
CSV_04480,2023-09-14,Berlin-03,Cables,7,917.7889606056663
CSV_04481,2023-12-12,Paris-05,Mouse,9,490.37843935784383
CSV_04482,2023-11-15,Berlin-03,Mouse,1,516.5641717572998
CSV_04483,2023-07-29,NYC-02,Monitor,5,-442.7451039030865
CSV_04484,2023-12-11,Tokyo-04,Monitor,1,1127.1540677842445
CSV_04485,2023-12-05,London-01,TV,8,1446.015325225116
CSV_04486,2023-10-16,Berlin-03,Cables,1,1710.2620219992282
CSV_04487,2023-07-20,Tokyo-04,Phone,8,383.67399749784556
CSV_04488,2023-10-14,Berlin-03,Monitor,4,448.9834363186819
CSV_04489,2023-10-11,London-01,Laptop,9,538.9023580397843
CSV_04490,2023-08-17,Tokyo-04,Mouse,9,1994.696347338312
CSV_04491,2023-12-19,NYC-02,Mouse,8,-69.61393906830773
CSV_04492,2023-11-18,Tokyo-04,Phone,1,1895.6507710295273
CSV_04493,2023-10-03,NYC-02,Phone,1,-247.0998412377105
CSV_04494,2023-08-30,NYC-02,Monitor,7,-316.81438396303173
CSV_04495,2023-10-26,NYC-02,Laptop,3,0.7385573834247339
CSV_04496,2023-08-10,Paris-05,Phone,4,349.3790717395283
CSV_04497,2023-09-25,NYC-02,Keyboard,6,1879.3370093529638
CSV_04498,2023-07-02,Berlin-03,Cables,7,1920.2217006243159
CSV_04499,2023-09-02,London-01,Keyboard,5,1440.4155407861379
CSV_04500,2023-10-30,Tokyo-04,TV,9,613.218253723948
CSV_04501,2023-07-05,NYC-02,Monitor,3,1959.6333048105435
CSV_04502,2023-12-27,London-01,Mouse,2,1665.6686441882393
CSV_04503,2023-08-04,Tokyo-04,Laptop,2,520.5755327581328
CSV_04504,2023-10-20,Berlin-03,Cables,5,1419.9761708061153
CSV_04505,2023-08-30,NYC-02,Cables,9,1918.3131419883143
CSV_04506,2023-12-25,Berlin-03,Mouse,1,942.0945126116151
CSV_04507,2023-11-19,NYC-02,Keyboard,6,1453.1427855456175
CSV_04508,2023-09-19,Tokyo-04,Phone,3,309.3293576422092
CSV_04509,2023-07-22,Berlin-03,Phone,9,-270.26158683173776
CSV_04510,2023-09-24,NYC-02,Mouse,5,837.6454287906304
CSV_04511,2023-09-16,Paris-05,TV,5,-92.02385153341942
CSV_04512,2023-09-28,Tokyo-04,Phone,3,771.0182234517499
CSV_04513,2023-11-19,Paris-05,Keyboard,8,-279.4563301370141
CSV_04514,2023-12-20,NYC-02,TV,8,455.04803478247163
CSV_04515,2023-12-15,London-01,Cables,4,646.5664015164577
CSV_04516,2023-11-20,NYC-02,Keyboard,QTY_ERR,274.1511990244487
CSV_04517,2023-07-23,NYC-02,Mouse,1,111.90321928822902
CSV_04518,2023-09-03,Paris-05,Mouse,1,1596.0774215561996
CSV_04519,2023-12-08,NYC-02,Monitor,5,815.6251965584158
CSV_04520,2023-10-13,London-01,Mouse,2,-39.702142595946896
CSV_04521,2023-10-23,London-01,Cables,7,981.5618384653128
CSV_04522,2023-09-01,Tokyo-04,TV,8,1135.7851758783356
CSV_04523,2023-09-15,Paris-05,Phone,2,-309.55557860864167
CSV_04524,2023-08-20,NYC-02,TV,2,1325.460331638634
CSV_04525,2023-12-10,Tokyo-04,Cables,3,1296.1302543715797
CSV_04526,2023-11-22,Paris-05,TV,7,1136.8251406180825
CSV_04527,2023-10-24,Tokyo-04,Monitor,3,326.6328688961871
CSV_04528,2023-08-30,NYC-02,Keyboard,6,1378.5800477872156
CSV_04529,2023-12-03,NYC-02,Mouse,7,647.2920566738742
CSV_04530,2023-12-09,London-01,Monitor,7,-67.08263211665604
CSV_04531,2023-08-14,Tokyo-04,Mouse,9,1565.3499670526417
CSV_04532,2023-07-14,Berlin-03,Mouse,2,-174.18998053007766
CSV_04533,2023-07-22,London-01,Laptop,2,854.6303268732242
CSV_04534,2023-08-16,Paris-05,Keyboard,9,897.2322529220271
CSV_04535,2023-08-12,Tokyo-04,Phone,8,-286.90401208173023
CSV_04536,2023-11-15,NYC-02,Laptop,5,549.6510650661494
CSV_04537,2023-11-17,London-01,Keyboard,4,48.61094722024882
CSV_04538,2023-10-31,Tokyo-04,Keyboard,7,596.230485622254
CSV_04539,2023-08-17,Paris-05,Laptop,3,1921.3734541800977
CSV_04540,2023-08-09,Paris-05,Cables,6,1321.4239892974804
CSV_04541,2023-09-21,Paris-05,Mouse,5,1580.8982826754122
CSV_04542,2023-07-03,Berlin-03,TV,7,1552.1572907319255
CSV_04543,2023-11-03,London-01,Monitor,6,-434.7921393273483
CSV_04544,2023-12-19,London-01,Monitor,3,1421.9960052642243
CSV_04545,2023-10-21,Paris-05,Keyboard,5,640.4545528927695
CSV_04546,2023-11-02,Tokyo-04,Keyboard,2,549.7254132027422
CSV_04547,2023-07-20,London-01,Laptop,9,314.56743595762964
CSV_04548,2023-12-09,Tokyo-04,Keyboard,1,1504.9907174134837
CSV_04549,2023-11-03,Berlin-03,Mouse,QTY_ERR,7.813534486215872
CSV_04550,2023-12-15,Tokyo-04,Laptop,3,1459.7005449697044
CSV_04551,2023-07-18,Tokyo-04,Cables,7,1930.0454328786127
CSV_04552,2023-11-30,London-01,Cables,5,259.6576915783512
CSV_04553,2023-12-24,NYC-02,Laptop,8,-270.01098561924323
CSV_04554,2023-11-21,Berlin-03,Mouse,6,-397.9950946712006
CSV_04555,2023-07-22,Berlin-03,Phone,7,1042.8679525013063
CSV_04556,2023-07-20,NYC-02,Phone,7,686.7638390142818
CSV_04557,2023-07-19,Berlin-03,Mouse,9,1003.3974454799679
CSV_04558,2023-10-03,London-01,Phone,2,1254.703966904411
CSV_04559,2023-07-20,Berlin-03,Monitor,1,148.68506463752863
CSV_04560,2023-12-15,Berlin-03,Phone,7,492.6898867175679
CSV_04561,2023-11-11,Berlin-03,Keyboard,1,236.37424952847778
CSV_04562,2023-07-15,Berlin-03,Cables,5,1367.9714702008712
CSV_04563,2023-10-17,Paris-05,Mouse,1,509.728202919046
CSV_04564,2023-07-22,NYC-02,Monitor,9,1886.3192991414835
CSV_04565,2023-12-12,Tokyo-04,Monitor,6,843.1933945582548
CSV_04566,2023-09-15,NYC-02,Keyboard,5,1141.9897507197306
CSV_04567,2023-11-28,Tokyo-04,Keyboard,2,1170.5320181249997
CSV_04568,2023-07-03,London-01,Keyboard,8,313.9314151692936
CSV_04569,2023-09-03,Berlin-03,TV,9,377.8731330189762
CSV_04570,2023-11-07,Berlin-03,Laptop,6,1000.8965687590173
CSV_04571,2023-10-25,Berlin-03,Monitor,2,209.73285257789564
CSV_04572,2023-09-02,London-01,Mouse,8,699.5966222524335
CSV_04573,2023-08-09,London-01,Keyboard,8,-233.53648466116687
CSV_04574,2023-10-26,Berlin-03,Mouse,3,1112.785585450424
CSV_04575,2023-12-16,Berlin-03,TV,6,1190.117876481687
CSV_04576,2023-09-24,Berlin-03,Phone,8,1578.383217990383
CSV_04577,2023-08-18,NYC-02,Monitor,6,1979.1735330834927
CSV_04578,2023-08-07,London-01,Cables,3,1712.644784142291
CSV_04579,2023-10-09,Paris-05,Phone,2,372.41797391199304
CSV_04580,2023-08-09,Paris-05,Laptop,7,1278.130983532156
CSV_04581,2023-11-25,Berlin-03,Cables,9,1095.3364816147598
CSV_04582,2023-09-24,Tokyo-04,Phone,2,272.1016644789572
CSV_04583,2023-11-28,Berlin-03,Keyboard,4,1770.172610961356
CSV_04584,2023-09-07,Tokyo-04,Monitor,3,1477.9300832524177
CSV_04585,2023-07-22,Tokyo-04,Cables,2,1689.2147501852892
CSV_04586,2023-09-28,Tokyo-04,Laptop,3,-454.2370022695678
CSV_04587,2023-12-09,London-01,Cables,2,1898.997486107557
CSV_04588,2023-11-10,Tokyo-04,Phone,9,1892.6565804945153
CSV_04589,2023-07-09,Tokyo-04,Mouse,1,145.69409929881726
CSV_04590,2023-11-22,Tokyo-04,Monitor,1,633.3159208517316
CSV_04591,2023-07-07,London-01,Cables,9,-163.4874137029089
CSV_04592,2023-10-27,NYC-02,Monitor,7,-459.85715442493927
CSV_04593,2023-11-01,Berlin-03,TV,1,528.3835431371426
CSV_04594,2023-08-14,Tokyo-04,TV,2,1570.483137271574
CSV_04595,2023-07-30,Tokyo-04,Mouse,3,1230.4400871397888
CSV_04596,2023-11-06,Berlin-03,Phone,4,1380.5393258123424
CSV_04597,2023-12-15,Berlin-03,Mouse,5,881.2505924467391
CSV_04598,2023-11-20,Paris-05,Cables,2,1433.3124475361549
CSV_04599,2023-08-20,Berlin-03,Phone,1,-57.9269911053982
CSV_04600,2023-08-18,London-01,Cables,,1527.2836412410609
CSV_04601,2023-11-27,London-01,Phone,8,1383.3206306234438
CSV_04602,2023-11-30,NYC-02,Phone,1,708.346890178279
CSV_04603,2023-09-24,Berlin-03,Cables,4,1910.5405214697748
CSV_04604,2023-09-17,London-01,Phone,1,325.60776175632293
CSV_04605,2023-10-02,NYC-02,Phone,1,1531.2633557134322
CSV_04606,2023-10-10,Tokyo-04,Cables,7,588.8312362061251
CSV_04607,2023-09-24,NYC-02,Keyboard,5,-423.7551547892949
CSV_04608,2023-09-30,Berlin-03,Cables,6,1015.5342246792868
CSV_04609,2023-10-01,Paris-05,TV,5,-437.18153564109696
CSV_04610,2023-10-18,London-01,Monitor,5,1929.9000717265717
CSV_04611,2023-08-14,NYC-02,Phone,6,384.3191539640011
CSV_04612,2023-10-21,London-01,Mouse,3,489.0319938181369
CSV_04613,2023-12-13,Paris-05,Monitor,4,724.0294115066231
CSV_04614,2023-11-09,NYC-02,Mouse,1,859.9976543701109
CSV_04615,2023-08-06,Tokyo-04,Monitor,2,1750.1453941828413
CSV_04616,2023-12-09,Paris-05,Keyboard,6,1890.7874999143105
CSV_04617,2023-08-05,Berlin-03,Cables,2,1438.2442190530498
CSV_04618,2023-08-07,Berlin-03,Keyboard,7,320.8244336603093
CSV_04619,2023-09-30,Berlin-03,Monitor,6,1033.5592300847513
CSV_04620,2023-07-31,NYC-02,Laptop,1,239.8023231787248
CSV_04621,2023-07-31,Paris-05,Cables,6,-260.25691530104876
CSV_04622,2023-10-29,London-01,Cables,9,892.6866003071486
CSV_04623,2023-10-20,NYC-02,Laptop,8,9.620326122605945
CSV_04624,2023-07-25,NYC-02,Keyboard,2,-27.865510693932492
CSV_04625,2023-07-30,Tokyo-04,Phone,6,925.7364107997021
CSV_04626,2023-07-14,Berlin-03,Mouse,6,1202.5406518175312
CSV_04627,2023-10-17,NYC-02,Keyboard,3,821.3812790162572
CSV_04628,2023-11-23,NYC-02,Phone,3,1168.9099940545177
CSV_04629,2023-11-04,Paris-05,Monitor,7,584.7968836919645
CSV_04630,2023-10-16,Berlin-03,Monitor,2,569.102451088135
CSV_04631,2023-09-03,NYC-02,TV,4,931.9102961802016
CSV_04632,2023-08-15,Tokyo-04,TV,9,-184.23457156468993
CSV_04633,2023-09-07,Paris-05,Mouse,2,-242.4474599557534
CSV_04634,2023-10-10,Tokyo-04,Cables,8,809.6823484189729
CSV_04635,2023-08-10,London-01,Mouse,9,809.2550248299597
CSV_04636,2023-10-26,Tokyo-04,Phone,9,-182.87846424034035
CSV_04637,2023-08-15,Tokyo-04,TV,4,-468.9090834327937
CSV_04638,2023-12-24,Paris-05,Keyboard,4,-347.409828503714
CSV_04639,2023-10-29,London-01,Keyboard,3,1955.527043430755
CSV_04640,2023-08-23,NYC-02,TV,8,395.1547327378171
CSV_04641,2023-08-28,Berlin-03,Monitor,9,91.4738798083871
CSV_04642,2023-07-25,NYC-02,Phone,1,40.030333669320726
CSV_04643,2023-07-28,NYC-02,Keyboard,3,-247.64027535051812
CSV_04644,2023-11-26,NYC-02,Phone,4,-38.73955026216606
CSV_04645,2023-10-08,London-01,Keyboard,3,-97.65022484499355
CSV_04646,2023-11-25,NYC-02,Phone,6,1717.0088072254125
CSV_04647,2023-08-25,London-01,Mouse,8,-163.5046703912442
CSV_04648,2023-08-28,Berlin-03,Phone,2,1817.563731890577
CSV_04649,2023-12-09,Berlin-03,TV,9,294.7699771722183
CSV_04650,2023-12-16,NYC-02,Mouse,3,1984.9514613373253
CSV_04651,2023-11-23,Paris-05,TV,6,-65.12215105616735
CSV_04652,2023-11-07,Paris-05,TV,2,-217.46717152554754
CSV_04653,2023-10-26,Tokyo-04,Monitor,1,879.789704256518
CSV_04654,2023-10-19,Tokyo-04,Mouse,7,-93.51286513236448
CSV_04655,2023-07-07,Berlin-03,Laptop,1,-429.66146879396047
CSV_04656,2023-07-16,London-01,Keyboard,6,1787.597909037419
CSV_04657,2023-12-06,NYC-02,Phone,9,-266.9911896226891
CSV_04658,2023-12-24,London-01,Mouse,1,1696.869235575356
CSV_04659,2023-11-06,Berlin-03,Phone,3,803.2669130756537
CSV_04660,2023-09-19,Paris-05,Keyboard,3,220.9424349460919
CSV_04661,2023-08-07,Paris-05,Cables,8,432.36933111623625
CSV_04662,2023-09-26,Paris-05,Monitor,8,568.6085662683561
CSV_04663,2023-12-23,Paris-05,Keyboard,4,-479.4007787236122
CSV_04664,2023-09-06,Tokyo-04,Cables,8,1994.471781946797
CSV_04665,2023-08-16,NYC-02,TV,,1933.7122795520336
CSV_04666,2023-09-25,Tokyo-04,Cables,1,177.7981775370365
CSV_04667,2023-11-13,Paris-05,Cables,4,1040.0987605222565
CSV_04668,2023-07-20,Tokyo-04,Phone,8,1850.8488143434465
CSV_04669,2023-12-13,Paris-05,Monitor,1,-218.62995804705423
CSV_04670,2023-11-07,Tokyo-04,Phone,1,-46.38310164245161
CSV_04671,2023-08-15,Tokyo-04,Phone,5,126.40266257622011
CSV_04672,2023-09-29,Paris-05,Keyboard,8,1150.0819969564006
CSV_04673,2023-11-25,Tokyo-04,Keyboard,1,-355.8266304303832
CSV_04674,2023-09-28,Berlin-03,Cables,5,782.3913042465488
CSV_04675,2023-07-08,Berlin-03,Cables,2,-372.05510234686085
CSV_04676,2023-10-31,NYC-02,Laptop,5,1698.028176904325
CSV_04677,2023-12-08,Paris-05,Monitor,8,1884.1690482253857
CSV_04678,2023-12-18,Tokyo-04,Mouse,6,-300.2559702631159
CSV_04679,2023-10-19,Berlin-03,Laptop,3,1534.0762861992005
CSV_04680,2023-11-14,Berlin-03,Cables,9,1368.01140740193
CSV_04681,2023-10-01,NYC-02,Mouse,9,202.00722136895456
CSV_04682,2023-09-02,NYC-02,TV,6,808.113516195607
CSV_04683,2023-10-09,Tokyo-04,Phone,6,131.03607385184887
CSV_04684,2023-11-17,Berlin-03,TV,4,-474.0460667436345
CSV_04685,2023-09-13,Berlin-03,Monitor,9,-364.5044277943314
CSV_04686,2023-12-08,Tokyo-04,Cables,6,1006.65106670869
CSV_04687,2023-11-19,London-01,Laptop,4,1255.5787235763642
CSV_04688,2023-07-02,Tokyo-04,Mouse,3,289.1165318580473
CSV_04689,2023-12-21,Berlin-03,Phone,6,1855.994305702
CSV_04690,2023-12-02,NYC-02,Phone,1,-351.06961390984
CSV_04691,2023-10-10,Berlin-03,Phone,,1545.969949104875
CSV_04692,2023-09-29,Tokyo-04,Laptop,5,997.8596478912643
CSV_04693,2023-11-06,Tokyo-04,Monitor,3,1737.5785824305299
CSV_04694,2023-11-20,London-01,TV,4,1085.448381731134
CSV_04695,2023-09-16,Paris-05,Phone,2,1103.9927651308667
CSV_04696,2023-12-09,London-01,Cables,2,986.0557473418696
CSV_04697,2023-12-18,London-01,TV,5,1843.0404346110722
CSV_04698,2023-10-20,Berlin-03,TV,5,23.925344339605545
CSV_04699,2023-08-20,Berlin-03,Phone,6,-79.05493145803507
CSV_04700,2023-12-18,Tokyo-04,TV,4,-42.96572780965221
CSV_04701,2023-11-28,Berlin-03,Cables,8,890.0056903058128
CSV_04702,2023-07-20,NYC-02,TV,7,1268.8262140639501
CSV_04703,2023-09-23,Paris-05,Cables,8,64.0225786275754
CSV_04704,2023-10-28,Tokyo-04,Keyboard,7,-185.93870645283323
CSV_04705,2023-09-26,Berlin-03,Keyboard,5,-486.2134852281015
CSV_04706,2023-07-27,Paris-05,Keyboard,2,1450.8981046308766
CSV_04707,2023-07-26,London-01,Keyboard,7,1953.8660143406128
CSV_04708,2023-10-24,NYC-02,Keyboard,9,-374.7847714552495
CSV_04709,2023-11-10,Berlin-03,Keyboard,1,755.6403861619015
CSV_04710,2023-08-07,London-01,Phone,1,1506.0942326205395
CSV_04711,2023-09-24,Tokyo-04,TV,5,980.8362140372105
CSV_04712,2023-08-04,London-01,Phone,8,1223.7505986003332
CSV_04713,2023-08-22,Berlin-03,Cables,1,-25.288043407996724
CSV_04714,2023-12-20,London-01,Phone,5,123.8638948562899
CSV_04715,2023-11-30,Tokyo-04,Laptop,5,1985.0359851029984
CSV_04716,2023-12-07,Paris-05,Laptop,2,515.9851854282515
CSV_04717,2023-09-02,NYC-02,Laptop,1,-269.1149913067668
CSV_04718,2023-10-14,Tokyo-04,Laptop,2,1723.1067797168143
CSV_04719,2023-10-18,NYC-02,Monitor,2,402.1361688099855
CSV_04720,2023-10-17,Berlin-03,Monitor,8,1895.6662659975573
